days,p,qgas_cum,ws,qgas,temp,pick,extra_step,gcon_period,dt,curr_temp
3659.0,13.78339004878877,503.6254605644791,1,0.15724326348005022,0.0004087113578151444,1,0,0,3659.0,0.1376401914633685
3680.0,15.34441479081239,503.6265612673235,1,0.009799836501348585,7.337867590519664e-05,0,0,0,3680.0,0.13685504382263852
3687.0,14.20466331505074,503.62676706389004,1,0.17115770499965124,1.8610245658045148e-05,1,0,0,3687.0,0.1365952717829879
3711.0,11.84544099584329,503.62796516782504,1,1.2003080810368856,1.9998002976687792e-05,0,0,0,3711.0,0.13571219756610386
3718.0,2.52004996244689,503.6567725617699,1,11.520223088160924,0.00042759181778096394,1,0,0,3718.0,0.13546443586921902
3741.0,4.102491477982522,503.737414123387,1,9.801191776624595,0.001561491193300052,0,0,0,3741.0,0.1346531446467184
3748.0,10.40024218896835,503.9628415342494,1,2.3714266112845284,0.004380727357467996,1,0,0,3748.0,0.13446180403794983
3772.0,15.47970493163251,503.9794415205284,1,0.000751233258565267,0.0034649314538052573,0,0,0,3772.0,0.13361066848369962
3779.0,6.859198997584745,503.9794595501266,1,11.978213572884696,0.0002379081932678686,1,0,0,3779.0,0.1333631806165952
3802.0,11.26422297284341,504.06330704513675,1,1.280114238817298,0.0012020854229485775,0,0,0,3802.0,0.13257846055894884
3809.0,7.998887936898336,504.09274967262957,1,9.747806380589077,0.0016245280961201018,1,0,0,3809.0,0.1323425438888465
3833.0,14.26649145915117,504.1609843172937,1,0.08307501648203533,0.0014020188343379918,0,0,0,3833.0,0.13153169431705727
3840.0,10.69012956980973,504.16297811768925,1,2.4585319330182753,0.0010080586648058695,1,0,0,3840.0,0.13129244221814482
3864.0,3.573690458895049,504.1801878412204,1,10.17183835085551,0.0002757153728272471,0,0,0,3864.0,0.13048141507277622
3871.0,5.096892278179857,504.4243119616409,1,9.84359379559326,0.003765308742523049,1,0,0,3871.0,0.13030852801902038
3894.0,6.134945992794741,504.49321711821005,1,9.489186853873875,0.004514620724808161,0,0,0,3894.0,0.12955655293225402
3901.0,6.963054223284097,504.7114684158492,1,8.975483222848075,0.004154550850934638,1,0,0,3901.0,0.12938002266491572
3925.0,12.04012825367235,504.7742967984091,1,0.5730408702036539,0.004070332603500227,0,0,0,3925.0,0.128604916381757
3932.0,12.24739449231631,504.788049779294,1,8.54808777533831,0.0011092004672520839,1,0,0,3932.0,0.12837946332128208
3955.0,7.000301267554015,504.84788639372135,1,8.421380876430346,0.0010667924113234191,0,0,0,3955.0,0.12764801173039408
3962.0,2.80135900655789,505.0415781538793,1,10.089486524222238,0.0036856256878874485,1,0,0,3962.0,0.12747137257795724
3986.0,12.72140304096835,505.11220455954884,1,4.374529452707927,0.003846429649457251,0,0,0,3986.0,0.1267215766581877
4017.0,4.525093366696508,505.2171932664138,1,9.60757816840584,0.0015301619604721085,0,0,0,4017.0,0.1257697767653476
4046.0,14.63326117047849,505.5150281896344,1,0.014524030227134969,0.004359731334550592,0,0,0,4046.0,0.12494192491092979
4077.0,7.723912705392535,505.51544938651097,1,8.377300312070785,6.1655514497358246e-06,0,0,0,4077.0,0.12399201603789516
4107.0,3.474874799768259,505.7751456961852,1,9.167716813787843,0.0038159850951242735,0,0,0,4107.0,0.12314953632728826
4138.0,6.430142676528869,506.0501772005988,1,8.70273220282573,0.004057719437060084,0,0,0,4138.0,0.12229342126645398
4168.0,7.129029314602033,506.3199618988864,1,8.073834023616536,0.003996216057285029,0,0,0,4168.0,0.12147791792199478
4199.0,3.196336271042789,506.5621769195949,1,8.82574638512593,0.003600756046750321,0,0,0,4199.0,0.1206387656393386
4230.0,8.129575635846395,506.8357750575338,1,5.978863997745637,0.004083906309444836,0,0,0,4230.0,0.11981933216489878
4260.0,8.388572366277906,507.02111984146393,1,5.247383788649496,0.0027742537143313054,0,0,0,4260.0,0.11901904221630329
4291.0,14.03966146880183,507.1785413551234,1,1.0132046402213803,0.002361861493507949,0,0,0,4291.0,0.11819588472503183
4321.0,2.133528855161626,507.20995069897026,1,9.140751290974935,0.0004714698379302284,0,0,0,4321.0,0.11738253892593346
4352.0,2.464840773605017,507.4841732376995,1,8.601127611944383,0.004133229656052284,0,0,0,4352.0,0.11660941480645401
4383.0,13.8664787963092,507.7508081936698,1,0.514055242329259,0.004035081977875316,0,0,0,4383.0,0.11584549582333065
4411.0,14.70380511451494,507.766743906182,1,0.0003969840611049107,0.00024121899909947117,0,0,0,4411.0,0.11511374833511007
4442.0,15.34529244374979,507.7667550217357,1,0.0,1.682562478124121e-07,0,0,0,4442.0,0.11431039059471505
4472.0,4.347344289005794,507.7667550217357,1,9.226442880556233,0.0,0,0,0,4472.0,0.11354354987068971
4503.0,14.60544796836312,508.0435483081524,1,0.14025767445225867,0.004207451219792811,0,0,0,4503.0,0.112823350723549
4533.0,13.50591088751857,508.0478962960604,1,0.06562033209635416,6.609682061165916e-05,0,0,0,4533.0,0.11207762989103225
4564.0,4.218809208949434,508.0498649060233,1,10.21406203054711,2.9927119487891054e-05,0,0,0,4564.0,0.111316797744525
4595.0,14.65321938086609,508.3665008289703,1,0.13673145136876258,0.004836831623066134,0,0,0,4595.0,0.11063471182349494
4625.0,8.055914033729383,508.3707395039627,1,6.160443507149251,6.475287010995321e-05,0,0,0,4625.0,0.10991799773058415
4656.0,13.05134715772275,508.5555528091772,1,2.1954959263778195,0.0028313270072471476,0,0,0,4656.0,0.10922584897104086
4686.0,8.064811851458309,508.62361318289487,1,5.3162531857157385,0.0010437685177770257,0,0,0,4686.0,0.10854110396561759
4717.0,12.52697701628695,508.78310077846635,1,0.11409029723924206,0.0024518862156411416,0,0,0,4717.0,0.1078615859186889
4748.0,12.61843872740646,508.7866375776808,1,0.12323653102357926,5.437602059171133e-05,0,0,0,4748.0,0.10715809553025907
4776.0,12.02435390953472,508.7904579101425,1,0.185487,5.873861252645671e-05,0,0,0,4776.0,0.10653066539156865
4807.0,13.02502362649677,508.7956515461425,1,0.0756103962796119,7.985989132629299e-05,0,0,0,4807.0,0.10584473716374701
4837.0,7.137210811061907,508.7979954684272,1,7.910123569340007,3.60425962812915e-05,0,0,0,4837.0,0.10518875242266212
4868.0,9.93677149192578,509.03529917550736,1,1.230511254906439,0.0036623937461020125,0,0,0,4868.0,0.10456764568107989
4898.0,12.88727933916495,509.07344502440947,1,0.08274948664754232,0.000589065445443832,0,0,0,4898.0,0.10393496223446286
4929.0,15.82122562581156,509.0759275090089,1,0.0,3.833711925685928e-05,0,0,0,4929.0,0.10328178687543084
4960.0,10.58849166587526,509.0759275090089,1,0.8186914784053679,0.0,0,0,0,4960.0,0.10263627570745941
4990.0,15.36542664378211,509.10130694483945,1,0.0,0.0003920894217484361,0,0,0,4990.0,0.10202431000898382
5021.0,14.04627652760943,509.10130694483945,1,0.00835633497078188,0.0,0,0,0,5021.0,0.10139440488843443
5051.0,2.800281256672367,509.1015659912236,1,9.305464309250896,4.002049301999006e-06,0,0,0,5051.0,0.10079223242748238
5082.0,6.546243957529455,509.3807299205011,1,7.801169986070203,0.0043315297276935736,0,0,0,5082.0,0.10023233567896321
5113.0,12.63379675998265,509.6225661900693,1,0.06312190626181326,0.0037664839601606707,0,0,0,5113.0,0.09967192767261085
5141.0,13.87211042215769,509.62452296916337,1,0.004018421489170619,3.047682510242958e-05,0,0,0,5141.0,0.09912945399127669
5172.0,8.635313660391244,509.6246354849651,1,4.520978490094585,1.7524361489344552e-06,0,0,0,5172.0,0.09853531235207952
